TITLE;2 random variables, unit gain, comparison;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
result 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
normalization;Center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pcaRecompositionThreshold;0.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
component;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
type;RandomWeibull;RandomWeibull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
result;1 RandomNormal, RandomNormal;2 RandomNormal, RandomNormal;3 RandomNormal, RandomNormal;4 RandomNormal, RandomNormal;5 RandomNormal, RandomNormal;6 RandomNormal, RandomNormal;7 RandomNormal, RandomNormal;8 RandomNormal, RandomNormal;9 RandomNormal, RandomNormal;10 RandomNormal, RandomNormal;11 RandomNormal, RandomPearson;12 RandomNormal, RandomPearson;13 RandomNormal, RandomPearson;14 RandomNormal, RandomPearson;15 RandomNormal, RandomPearson;16 RandomNormal, RandomPearson;17 RandomNormal, RandomPearson;18 RandomNormal, RandomPearson;19 RandomNormal, RandomPearson;20 RandomNormal, RandomPearson;21 RandomNormal, RandomUniform;22 RandomNormal, RandomUniform;23 RandomNormal, RandomUniform;24 RandomNormal, RandomUniform;25 RandomNormal, RandomUniform;26 RandomNormal, RandomUniform;27 RandomNormal, RandomUniform;28 RandomNormal, RandomUniform;29 RandomNormal, RandomUniform;30 RandomNormal, RandomUniform;31 RandomNormal, RandomWeibull;32 RandomNormal, RandomWeibull;33 RandomNormal, RandomWeibull;34 RandomNormal, RandomWeibull;35 RandomNormal, RandomWeibull;36 RandomNormal, RandomWeibull;37 RandomNormal, RandomWeibull;38 RandomNormal, RandomWeibull;39 RandomNormal, RandomWeibull;40 RandomNormal, RandomWeibull;41 RandomPearson, RandomPearson;42 RandomPearson, RandomPearson;43 RandomPearson, RandomPearson;44 RandomPearson, RandomPearson;45 RandomPearson, RandomPearson;46 RandomPearson, RandomPearson;47 RandomPearson, RandomPearson;48 RandomPearson, RandomPearson;49 RandomPearson, RandomPearson;50 RandomPearson, RandomPearson;51 RandomPearson, RandomUniform;52 RandomPearson, RandomUniform;53 RandomPearson, RandomUniform;54 RandomPearson, RandomUniform;55 RandomPearson, RandomUniform;56 RandomPearson, RandomUniform;57 RandomPearson, RandomUniform;58 RandomPearson, RandomUniform;59 RandomPearson, RandomUniform;60 RandomPearson, RandomUniform;61 RandomPearson, RandomWeibull;62 RandomPearson, RandomWeibull;63 RandomPearson, RandomWeibull;64 RandomPearson, RandomWeibull;65 RandomPearson, RandomWeibull;66 RandomPearson, RandomWeibull;67 RandomPearson, RandomWeibull;68 RandomPearson, RandomWeibull;69 RandomPearson, RandomWeibull;70 RandomPearson, RandomWeibull;71 RandomUniform, RandomUniform;72 RandomUniform, RandomUniform;73 RandomUniform, RandomUniform;74 RandomUniform, RandomUniform;75 RandomUniform, RandomUniform;76 RandomUniform, RandomUniform;77 RandomUniform, RandomUniform;78 RandomUniform, RandomUniform;79 RandomUniform, RandomUniform;80 RandomUniform, RandomUniform;81 RandomUniform, RandomWeibull;82 RandomUniform, RandomWeibull;83 RandomUniform, RandomWeibull;84 RandomUniform, RandomWeibull;85 RandomUniform, RandomWeibull;86 RandomUniform, RandomWeibull;87 RandomUniform, RandomWeibull;88 RandomUniform, RandomWeibull;89 RandomUniform, RandomWeibull;90 RandomUniform, RandomWeibull;91 RandomWeibull, RandomWeibull;92 RandomWeibull, RandomWeibull;93 RandomWeibull, RandomWeibull;94 RandomWeibull, RandomWeibull;95 RandomWeibull, RandomWeibull;96 RandomWeibull, RandomWeibull;97 RandomWeibull, RandomWeibull;98 RandomWeibull, RandomWeibull;99 RandomWeibull, RandomWeibull;100 RandomWeibull, RandomWeibull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
distances;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D plain;0.0194433156;0.013365418;0.025258077;0.025258077;0.0292144673;0.0292144673;0.0083758723;0.0435354964;0.0435354964;0.0187684099;0.0053010347;0.0009146359;0.0130134746;0.0130134746;0.0096375564;0.0096375564;0.010795779;0.005361187;0.005361187;0.0054502587;0.0023874465;0.0043533314;0.0063113572;0.0053356077;0.0035053758;0.0073435544;0.0073435544;0.0063468229;0.0063468229;0.0045684309;0.0075772659;0.0169894911;0.0156608733;0.0156608733;0.0148807066;0.0148807066;0.0208252681;0.0122193663;0.0148173654;0.0148173654;0.0035636951;0.0053173388;0.0053173388;0.004742174;0.004742174;0.0050217943;0.009886654;0.009886654;0.003419143;0.0011317379;0.0041686946;0.0041686946;0.0063151242;0.0022054123;0.0022054123;0.0054415099;0.0054415099;0.0008034104;0.0008034104;0.0013527935;0.0088162601;0.0088162601;0.0036611221;0.0084922193;0.0054031429;0.0043349207;0.0156263517;0.0020598151;0.0023265867;0.0023265867;0.0037355378;0.0026757204;0.0038484194;0.0024354156;0.0004873655;0.0004873655;0.0007028671;0.00415789;0.0013464633;0.0028245023;0.0045716322;0.0039207445;0.0009152118;0.0063212873;0.0105935027;0.0074707317;0.0028959495;0.0016268965;0.0017595941;0.0039221378;0.0071300865;0.0190131858;0.0190131858;0.0066351816;0.002635973;0.0100789878;0.0122339774;0.0208023637;0.0051811493;0.0058501129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D PCA;0.0209238194;0.0152411023;0.0256568863;0.0256568863;0.0331956937;0.0331956937;0.0083893675;0.0435450184;0.0435450184;0.0166444905;0.0052932903;0.0006152077;0.0069720737;0.0069720737;0.0082266245;0.0082266245;0.0115206507;0.0069216542;0.0069216542;0.0043056378;0.0060351495;0.0105518783;0.0047332189;0.008215376;0.0058226363;0.0004767874;0.0004767874;0.0087147527;0.0087147527;0.0033744977;0.007666788;0.017955629;0.0154479899;0.0154479899;0.0153704015;0.0153704015;0.0187753927;0.01236587;0.0153666067;0.0153666067;0.0033291004;0.0037981051;0.0037981051;0.0041555918;0.0041555918;0.00416111;0.0082594013;0.0082594013;0.0025348467;0.0010622738;0.0006917644;0.0006917644;0.0014493791;0.0011973237;0.0011973237;0.0002670696;0.0002670696;0.0022368489;0.0022368489;0.0004855625;0.0071545555;0.0071545555;0.0048773923;0.0067741652;0.0039584455;0.0037541502;0.0134259026;0.0020087555;0.0028856506;0.0028856506;0.003891377;0.0027466717;0.003837796;0.0022847752;0.0004691333;0.0004691333;0.0006878406;0.004311984;0.0013158526;0.0026427821;0.0036672416;0.0031906627;0.0011877449;0.0053773055;0.0098577119;0.0072611719;0.0036816765;0.0040090514;0.0010292275;0.0013610486;0.0071311865;0.0191379499;0.0191379499;0.0073154339;0.0024778353;0.0108983494;0.0090554179;0.02077422;0.0052149674;0.0055077278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D DE (avg);0.0223628723;0.0168183125;0.0263165038;0.026269872;0.0374231005;0.0374230963;0.0129424698;0.0452810813;0.0452810822;0.0264141281;0.0063233498;0.0020550196;0.0175447706;0.0175447697;0.0112258815;0.0112258819;0.0119366322;0.0078178006;0.0078178009;0.0085657745;0.006425302;0.0114736526;0.0105045844;0.0095871416;0.0058970138;0.0103755365;0.0103755363;0.0102146694;0.0102146704;0.0060895461;0.0083236742;0.0190923175;0.0176919963;0.0176919961;0.0173548749;0.0173548751;0.0260901487;0.0146364935;0.0173267837;0.0173267844;0.0052909821;0.0056998777;0.0056998798;0.0070426194;0.0070426194;0.005743463;0.0138396596;0.0138396596;0.0038294069;0.0014142708;0.0053608222;0.0053608224;0.0064199853;0.00233846;0.00233846;0.0055775748;0.0055775684;0.002347326;0.0023473263;0.002946868;0.010633149;0.0106331491;0.0049640445;0.0096511785;0.0078553607;0.004486575;0.0221224427;0.0037288716;0.0039280513;0.0039280516;0.0039121465;0.0032204268;0.0041650085;0.0027392224;0.0008862986;0.0008862983;0.0013109437;0.0044754198;0.001696101;0.0029502744;0.0054107165;0.0046464922;0.0012981119;0.0069991635;0.0113944329;0.0077047225;0.0041751687;0.0040800349;0.002406285;0.004875729;0.0102529523;0.0198024784;0.0198024786;0.0077169379;0.0048169523;0.0122768561;0.0153609051;0.0218756875;0.0076144985;0.0064719761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D PCA ratio;1.0761446195;1.140338621;1.0157893771;1.0157893771;1.1362758508;1.1362758508;1.0016111996;1.000218719;1.000218719;0.8868354121;0.9985390659;0.6726258409;0.5357580434;0.5357580434;0.853600657;0.853600657;1.0671439967;1.2910674738;1.2910674738;0.7899877968;2.5278679705;2.4238628838;0.7499526261;1.5397263903;1.6610590803;0.0649259671;0.0649259671;1.3730890007;1.3730890007;0.7386557289;1.0118145639;1.0568667966;0.9864066719;0.9864066719;1.0329080421;1.0329080421;0.9015678748;1.0119894681;1.0370674039;1.0370674039;0.9341709339;0.7142868376;0.7142868376;0.876305224;0.876305224;0.8286102014;0.8354091554;0.8354091554;0.7413690164;0.9386217517;0.1659426801;0.1659426801;0.2295092039;0.5429024032;0.5429024032;0.0490800584;0.0490800584;2.784192073;2.784192073;0.3589331925;0.8115181913;0.8115181913;1.3322124057;0.7976907895;0.7326190521;0.8660251215;0.8591834415;0.9752116022;1.2402936265;1.2402936265;1.0417180234;1.026516735;0.9972395349;0.9381459023;0.9625904738;0.9625904738;0.9786211292;1.037060628;0.9772658887;0.93566294;0.8021733702;0.8137899948;1.2977815486;0.8506662043;0.9305432002;0.971949231;1.2713193037;2.4642326551;0.5849232304;0.3470170365;1.0001542859;1.006561977;1.006561977;1.102522023;0.9400078488;1.0812940371;0.7401859308;0.9986470908;1.0065271273;0.9414737495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D DE (avg) ratio;1.150157348;1.2583454237;1.0419044905;1.0400582769;1.2809783616;1.2809782168;1.5452085851;1.040095672;1.0400956927;1.4073716536;1.1928519823;2.2468171226;1.3482003154;1.3482002409;1.1648057927;1.1648058356;1.1056758569;1.4582219518;1.4582220049;1.5716271561;2.6912862854;2.6356028681;1.6643938996;1.7968228078;1.6822772205;1.4128766437;1.4128766146;1.6094146;1.6094147638;1.3329622954;1.0985062827;1.1237721851;1.1296941066;1.1296940942;1.1662668588;1.1662668757;1.2528121396;1.1978111818;1.1693565775;1.1693566234;1.4846899015;1.0719417935;1.071942196;1.4851035378;1.4851035361;1.143707339;1.3998324931;1.399832495;1.1199902822;1.2496451736;1.285971458;1.2859714962;1.0166047534;1.0603278028;1.0603278086;1.0250050022;1.0250038158;2.9217022386;2.9217026023;2.1783576441;1.206083853;1.2060838721;1.3558806027;1.1364730633;1.4538502514;1.0349843202;1.415713862;1.8102943766;1.6883322521;1.6883323833;1.0472779827;1.2035737538;1.0822647122;1.1247453253;1.818550349;1.8185496789;1.8651373253;1.0763679995;1.2596711874;1.0445289602;1.1835415183;1.1851045372;1.4183732917;1.1072370464;1.0756057968;1.0313210049;1.4417270397;2.5078638878;1.3675227676;1.243130448;1.4379842877;1.0415129054;1.0415129138;1.163033413;1.8273905896;1.2180643874;1.25559371;1.0515962429;1.4696543232;1.1062993397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
weights;RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2)
W PCA;0.5476233399;0.4523766601;0.6076204196;0.3923795804;0.5181804393;0.4818195607;0.5181804393;0.4818195607;0.5662125101;0.4337874899;0.5662125101;0.4337874899;0.5020299005;0.4979700995;0.4993270607;0.5006729393;0.4993270607;0.5006729393;0.5602544705;0.4397455295;0.447623404;0.552376596;0.3366234027;0.6633765973;0.2468632226;0.7531367774;0.2468632226;0.7531367774;0.6088001403;0.3911998597;0.6088001403;0.3911998597;0.4571102842;0.5428897158;0.3064762816;0.6935237184;0.3064762816;0.6935237184;0.2385903398;0.7614096602;0.9357229801;0.0642770199;0.9368380477;0.0631619523;0.9227571336;0.0772428664;0.9306015899;0.0693984101;0.916464963;0.083535037;0.9996611384;0.0003388616;0.9996611384;0.0003388616;0.9262959429;0.0737040571;0.9262959429;0.0737040571;0.930366563;0.069633437;0.5348079775;0.4651920225;0.6338265637;0.3661734363;0.4763287056;0.5236712944;0.4763287056;0.5236712944;0.4403140719;0.5596859281;0.4403140719;0.5596859281;0.4086507188;0.5913492812;0.4853984819;0.5146015181;0.5222955774;0.4777044226;0.5222955774;0.4777044226;0.347669836;0.652330164;0.224828136;0.775171864;0.224828136;0.775171864;0.3872244607;0.6127755393;0.3872244607;0.6127755393;0.409513244;0.590486756;0.4134912427;0.5865087573;0.4134912427;0.5865087573;0.6344816856;0.3655183144;0.5463699924;0.4536300076;0.9999684893;3.15107327013635E-005;0.9999684893;3.15107327013635E-005;0.9997843527;0.0002156473;0.9332480685;0.0667519315;0.9332480685;0.0667519315;0.9990257041;0.0009742959;0.9990257041;0.0009742959;0.9373867835;0.0626132165;0.9373867835;0.0626132165;0.9984771264;0.0015228736;0.5846537067;0.4153462933;0.5846537067;0.4153462933;0.6889571668;0.3110428332;0.6177030424;0.3822969576;0.6283768549;0.3716231451;0.5892078946;0.4107921054;0.572274208;0.427725792;0.5104777112;0.4895222888;0.6229207427;0.3770792573;0.6229207427;0.3770792573;0.5289686803;0.4710313197;0.5139167773;0.4860832227;0.4848546073;0.5151453927;0.4597287916;0.5402712084;0.5241528452;0.4758471548;0.5241528452;0.4758471548;0.5225500189;0.4774499811;0.5389476419;0.4610523581;0.5180219271;0.4819780729;0.5828201532;0.4171798468;0.1576054542;0.8423945458;0.0878085058;0.9121914942;0.0667440237;0.9332559763;0.0920314147;0.9079685853;0.1136804329;0.8863195671;0.1890037916;0.8109962084;0.0915585718;0.9084414282;0.0819455859;0.9180544141;0.1897176419;0.8102823581;0.0052416088;0.9947583912;0.499935524;0.500064476;0.4913369169;0.5086630831;0.4913369169;0.5086630831;0.5872017652;0.4127982348;0.4619664856;0.5380335144;0.6499458027;0.3500541973;0.3776186262;0.6223813738;0.4603490314;0.5396509686;0.5392109877;0.4607890123;0.5831282166;0.4168717834
W DE (avg);0.5849197932;0.4150802068;0.7364993028;0.2635006972;0.8085341491;0.1914658509;0.7404992986;0.2595007014;0.6493062017;0.3506937983;0.6493058868;0.3506941132;0.0845927335;0.9154072665;0.6783396698;0.3216603302;0.678339681;0.321660319;0.2471778119;0.7528221881;0.8497637135;0.1502362865;0.9960055205;0.0039944795;0.6828063399;0.3171936601;0.6828064119;0.3171935881;0.2627600374;0.7372399626;0.2627600503;0.7372399497;0.4160400761;0.5839599239;0.135904124;0.864095876;0.1359041037;0.8640958963;0.9563222614;0.0436777386;0.8935780348;0.1064219652;0.9808848055;0.0191151945;0.6690905366;0.3309094634;0.8976291666;0.1023708334;0.9233060422;0.0766939578;0.6908315213;0.3091684787;0.6908315052;0.3091684948;0.9044933688;0.0955066312;0.9044934228;0.0955065772;0.6780123277;0.3219876723;0.7322659183;0.2677340817;0.5675965836;0.4324034164;0.7158425283;0.2841574717;0.7158424941;0.2841575059;0.273153084;0.726846916;0.273153069;0.726846931;0.675680908;0.324319092;0.2416296335;0.7583703665;0.5928297953;0.4071702047;0.5928298252;0.4071701748;0.9255086038;0.0744913962;0.3510729542;0.6489270458;0.3510728142;0.6489271858;0.7971639771;0.2028360229;0.7971639708;0.2028360292;0.5842320358;0.4157679642;0.7586326652;0.2413673348;0.7586326666;0.2413673334;0.4062685952;0.5937314048;0.1332295067;0.8667704933;0.7316920603;0.2683079397;0.7316920548;0.2683079452;0.5112927783;0.4887072217;0.5262585462;0.4737414538;0.5262585536;0.4737414464;0.109594409;0.890405591;0.109594924;0.890405076;0.9337468592;0.0662531408;0.933746918;0.066253082;0.8980683741;0.1019316259;0.4048497793;0.5951502207;0.4048500502;0.5951499498;0.6819537328;0.3180462672;0.4127115498;0.5872884502;0.164574691;0.835425309;0.4800518323;0.5199481677;0.244507026;0.755492974;0.0416179084;0.9583820916;0.9314379864;0.0685620136;0.9314379853;0.0685620147;0.5234755477;0.4765244523;0.630627205;0.369372795;0.7019526743;0.2980473257;0.6142850399;0.3857149601;0.0424736586;0.9575263414;0.0424738359;0.9575261641;0.0178196352;0.9821803648;0.5766290417;0.4233709583;0.327082847;0.672917153;0.4514383569;0.5485616431;0.6428833353;0.3571166647;0.6597924645;0.3402075355;0.0185226573;0.9814773427;0.6211369704;0.3788630296;0.1539221459;0.8460778541;0.241942173;0.758057827;0.3622767484;0.6377232516;0.0737297639;0.9262702361;0.8655226607;0.1344773393;0.0524320998;0.9475679002;0.0817882233;0.9182117767;0.3202459163;0.6797540837;0.3202459152;0.6797540848;0.6298383703;0.3701616297;0.9295717988;0.0704282012;0.7744377341;0.2255622659;0.6633962256;0.3366037744;0.4012465116;0.5987534884;0.941092217;0.058907783;0.3474204761;0.6525795239
;;;;;;0;1;2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0194433156;0.0209238194;0.0223628723;1.0761446195;1.150157348;1;0.8868354121;1.0005668391;1.0157893771;1.121243043;1.140338621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.013365418;0.0152411023;0.0168183125;1.140338621;1.2583454237;2;0.5357580434;0.7019663299;0.853600657;1.049992764;1.2910674738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.025258077;0.0256568863;0.0263165038;1.0157893771;1.0419044905;3;0.0649259671;0.7414799532;1.3730890007;1.6307259078;2.5278679705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.025258077;0.0256568863;0.026269872;1.0157893771;1.0400582769;4;0.9015678748;0.9927586449;1.0224487551;1.0360275634;1.0568667966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
