TITLE;2 random variables, unit gain, comparison;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D DE (avg);0.0223628722575079;0.0168183125193835;0.0263165038084865;0.0262698720032256;0.0374231004946284;0.0374230962658406;0.0129424698407873;0.0452810813452311;0.0452810822467284;0.0264141280659885;0.00632334979016159;0.00205501959875811;0.0175447706218893;0.0175447696513785;0.0112258815119758;0.0112258819254522;0.0119366321674192;0.0078178005880644;0.0078178008722817;0.00856577452685917;0.0064253020001774;0.0114736526246259;0.010504584416558;0.00958714157545927;0.0058970138221889;0.0103755364719427;0.0103755362577664;0.0102146693801623;0.0102146704197587;0.00608954614382888;0.00832367420717553;0.0190923174948848;0.0176919962719531;0.0176919960775191;0.0173548748886893;0.0173548751404153;0.0260901486839211;0.0146364935319047;0.0173267836891215;0.0173267843679746;0.00529098209278279;0.00569987770741556;0.00569987984769294;0.00704261938217012;0.00704261937424944;0.00574346299362172;0.0138396595701528;0.0138396595886151;0.00382940691724334;0.00141427079042109;0.0053608222467485;0.00536082240574725;0.00641998527906645;0.00233846000580884;0.00233846001859841;0.00557757484253533;0.00557756838697162;0.00234732604088924;0.00234732633303406;0.00294686795985922;0.0106331489783318;0.0106331491471118;0.00496404447577529;0.00965117853011627;0.00785536071391758;0.00448657495941288;0.0221224427092271;0.00372887162820927;0.0039280513200891;0.00392805162539759;0.00391214645227222;0.00322042682316154;0.00416500849243338;0.00273922236442557;0.000886298616339716;0.000886298289741682;0.00131094371416973;0.00447541975798206;0.00169610096927218;0.00295027442349029;0.00541071653167584;0.00464649215049098;0.00129811191754334;0.00699916345353233;0.0113944329078915;0.00770472251090585;0.00417516871901705;0.00408003491518494;0.00240628500613036;0.0048757289649052;0.0102529522866943;0.0198024783914282;0.0198024785500794;0.00771693791826632;0.00481695226856314;0.0122768561143552;0.0153609050699472;0.0218756875159545;0.0076144985193862;0.00647197606960847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D PCA ratio;1.07614461953286;1.14033862102507;1.01578937706459;1.01578937706459;1.13627585076378;1.13627585076378;1.001611199557;1.0002187190065;1.0002187190065;0.88683541213484;0.998539065946125;0.672625840915439;0.535758043395633;0.535758043395633;0.853600656957;0.853600656957;1.06714399670926;1.29106747378515;1.29106747378515;0.789987796844891;2.5278679705202;2.4238628838055;0.749952626064512;1.53972639034313;1.66105908028711;0.0649259671116595;0.0649259671116595;1.37308900065347;1.37308900065347;0.738655728875555;1.01181456390684;1.05686679656471;0.986406671901645;0.986406671901645;1.03290804210539;1.03290804210539;0.901567874826665;1.01198946806333;1.03706740385688;1.03706740385688;0.934170933924366;0.714286837568587;0.714286837568587;0.8763052239784;0.8763052239784;0.828610201352752;0.835409155371499;0.835409155371499;0.741369016431409;0.938621751709484;0.165942680106394;0.165942680106394;0.229509203936238;0.542902403190602;0.542902403190602;0.0490800583911957;0.0490800583911957;2.78419207297232;2.78419207297232;0.358933192454471;0.811518191285336;0.811518191285336;1.33221240566852;0.797690789474469;0.732619052077949;0.866025121463729;0.859183441477224;0.975211602210099;1.24029362650187;1.24029362650187;1.04171802343973;1.02651673503254;0.997239534944751;0.938145902283182;0.962590473766499;0.962590473766499;0.978621129164504;1.03706062804849;0.977265888734304;0.935662940008531;0.802173370181185;0.813789994798179;1.29778154864008;0.850666204339506;0.930543200217701;0.971949230954102;1.27131930371413;2.46423265505155;0.584923230434282;0.347017036519097;1.00015428594323;1.00656197698672;1.00656197698672;1.10252202297943;0.940007848825386;1.08129403709066;0.740185930800827;0.998647090767242;1.00652712730876;0.941473749519299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D DE (avg) ratio;1.1501573480213;1.2583454237219;1.04190449052956;1.04005827692701;1.28097836157401;1.28097821682423;1.5452085850699;1.04009567201242;1.0400956927196;1.40737165355318;1.19285198226748;2.24681712260247;1.34820031544959;1.34820024087221;1.16480579265833;1.16480583556094;1.10567585685921;1.45822195183797;1.45822200485185;1.57162715612818;2.69128628538152;2.63560286807983;1.66439389962325;1.79682280777813;1.68227722053472;1.41287664371861;1.4128766145534;1.60941459998671;1.60941476378463;1.33296229537587;1.09850628273654;1.12377218506492;1.12969410656866;1.12969409415339;1.1662668588137;1.16626687572997;1.25281213955585;1.19781118181663;1.16935657754462;1.16935662335932;1.48468990153044;1.07194179346493;1.07194219597405;1.48510353775041;1.48510353608014;1.14370733903801;1.39983249309967;1.39983249496706;1.11999028221407;1.24964517360029;1.28597145800972;1.28597149615085;1.01660475336235;1.06032780279977;1.06032780859894;1.02500500215715;1.02500381580191;2.92170223862392;2.92170260225478;2.17835764413549;1.20608385300531;1.20608387214948;1.35588060268769;1.13647306328777;1.45385025137447;1.03498432016672;1.41571386200037;1.81029437658487;1.6883322521209;1.68833238334683;1.04727798268336;1.2035737538119;1.0822647121876;1.12474532528738;1.81855034901166;1.81854967888202;1.86513732525581;1.07636799951036;1.2596711873675;1.04452896016338;1.18354151831644;1.18510453716366;1.41837329169082;1.10723704638148;1.07560579677808;1.03132100491752;1.44172703966627;2.50786388779985;1.36752276762829;1.24313044801232;1.43798428769792;1.0415129054257;1.04151291376998;1.16303341304681;1.82739058959532;1.21806438739917;1.25559371001338;1.05159624293182;1.46965432319485;1.10629933970152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
weights;RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2)
W PCA;0.547623339914311;0.452376660085689;0.607620419618445;0.392379580381555;0.518180439320979;0.481819560679021;0.518180439320979;0.481819560679021;0.566212510063852;0.433787489936148;0.566212510063852;0.433787489936148;0.502029900517253;0.497970099482747;0.499327060652246;0.500672939347754;0.499327060652246;0.500672939347754;0.560254470481056;0.439745529518944;0.447623403989984;0.552376596010016;0.336623402683835;0.663376597316165;0.246863222596542;0.753136777403458;0.246863222596542;0.753136777403458;0.608800140272379;0.391199859727621;0.608800140272379;0.391199859727621;0.457110284222917;0.542889715777083;0.306476281592464;0.693523718407536;0.306476281592464;0.693523718407536;0.238590339789335;0.761409660210665;0.935722980080171;0.0642770199198289;0.936838047701191;0.0631619522988088;0.922757133559345;0.0772428664406547;0.930601589941016;0.0693984100589838;0.916464962960779;0.0835350370392212;0.999661138392652;0.000338861607348152;0.999661138392652;0.000338861607348152;0.926295942916184;0.0737040570838162;0.926295942916184;0.0737040570838162;0.930366563006729;0.0696334369932713;0.534807977522278;0.465192022477722;0.633826563674301;0.366173436325699;0.476328705610611;0.523671294389389;0.476328705610611;0.523671294389389;0.440314071931428;0.559685928068572;0.440314071931428;0.559685928068572;0.408650718835595;0.591349281164405;0.485398481871753;0.514601518128247;0.522295577442436;0.477704422557564;0.522295577442436;0.477704422557564;0.347669835984739;0.652330164015261;0.224828135968506;0.775171864031494;0.224828135968506;0.775171864031494;0.387224460731615;0.612775539268385;0.387224460731615;0.612775539268385;0.409513244049153;0.590486755950847;0.413491242660927;0.586508757339073;0.413491242660927;0.586508757339073;0.634481685642655;0.365518314357345;0.546369992426307;0.453630007573693;0.999968489267299;3.15107327013635E-05;0.999968489267299;3.15107327013635E-05;0.999784352737485;0.000215647262514629;0.93324806848452;0.0667519315154802;0.93324806848452;0.0667519315154802;0.999025704089892;0.000974295910107897;0.999025704089892;0.000974295910107897;0.937386783496604;0.062613216503396;0.937386783496604;0.062613216503396;0.998477126416021;0.0015228735839794;0.584653706710779;0.415346293289221;0.584653706710779;0.415346293289221;0.688957166777308;0.311042833222692;0.617703042442064;0.382296957557936;0.628376854861711;0.371623145138289;0.589207894579887;0.410792105420114;0.572274207988375;0.427725792011625;0.510477711192832;0.489522288807168;0.622920742746344;0.377079257253656;0.622920742746344;0.377079257253656;0.528968680308141;0.471031319691859;0.513916777310214;0.486083222689786;0.484854607283894;0.515145392716106;0.459728791615954;0.540271208384046;0.524152845197074;0.475847154802926;0.524152845197074;0.475847154802926;0.522550018941358;0.477449981058642;0.538947641907442;0.461052358092558;0.518021927086583;0.481978072913417;0.582820153246955;0.417179846753045;0.157605454220336;0.842394545779664;0.0878085057867514;0.912191494213249;0.0667440237253883;0.933255976274612;0.0920314146899725;0.907968585310028;0.113680432922352;0.886319567077648;0.189003791632004;0.810996208367996;0.0915585717758723;0.908441428224128;0.0819455859078605;0.91805441409214;0.189717641902168;0.810282358097832;0.00524160882336656;0.994758391176633;0.499935524042002;0.500064475957998;0.491336916895913;0.508663083104087;0.491336916895913;0.508663083104087;0.587201765156029;0.412798234843971;0.461966485615526;0.538033514384474;0.649945802681452;0.350054197318548;0.377618626182618;0.622381373817382;0.460349031445873;0.539650968554127;0.539210987657915;0.460789012342085;0.583128216601944;0.416871783398056
W DE (avg);0.58491979317669;0.41508020682331;0.736499302768961;0.263500697231039;0.80853414911417;0.19146585088583;0.740499298640879;0.259500701359121;0.649306201683303;0.350693798316697;0.649305886780525;0.350694113219475;0.0845927334528022;0.915407266547198;0.678339669761625;0.321660330238375;0.678339680981588;0.321660319018412;0.24717781194896;0.75282218805104;0.849763713537125;0.150236286462876;0.996005520487265;0.00399447951273458;0.682806339924253;0.317193660075747;0.682806411946902;0.317193588053098;0.262760037414525;0.737239962585475;0.262760050337648;0.737239949662352;0.416040076092242;0.583959923907758;0.135904124005523;0.864095875994477;0.135904103695291;0.864095896304709;0.956322261448191;0.0436777385518087;0.893578034843748;0.106421965156252;0.980884805499874;0.0191151945001259;0.669090536560193;0.330909463439807;0.89762916661834;0.10237083338166;0.923306042151491;0.0766939578485086;0.690831521287181;0.309168478712819;0.69083150524293;0.30916849475707;0.904493368756549;0.0955066312434508;0.904493422822281;0.0955065771777184;0.678012327726663;0.321987672273337;0.73226591829837;0.26773408170163;0.567596583610051;0.432403416389949;0.715842528274594;0.284157471725406;0.715842494145691;0.284157505854309;0.273153084007175;0.726846915992825;0.27315306900261;0.72684693099739;0.675680907998578;0.324319092001422;0.241629633464483;0.758370366535516;0.592829795267018;0.407170204732982;0.592829825205961;0.407170174794039;0.925508603843596;0.0744913961564046;0.351072954186828;0.648927045813172;0.35107281418942;0.64892718581058;0.797163977104638;0.202836022895362;0.797163970845733;0.202836029154267;0.584232035817421;0.415767964182579;0.758632665190021;0.241367334809979;0.758632666599714;0.241367333400286;0.406268595188225;0.593731404811775;0.133229506659581;0.866770493340418;0.731692060330572;0.268307939669428;0.731692054838327;0.268307945161673;0.511292778331537;0.488707221668463;0.526258546208555;0.473741453791445;0.526258553605752;0.473741446394248;0.109594408977833;0.890405591022167;0.109594924034017;0.890405075965984;0.933746859164073;0.0662531408359275;0.933746918034358;0.0662530819656416;0.898068374127863;0.101931625872137;0.404849779250586;0.595150220749414;0.404850050194957;0.595149949805043;0.681953732772126;0.318046267227874;0.412711549814356;0.587288450185644;0.164574690953339;0.835425309046661;0.480051832260929;0.519948167739071;0.244507025961911;0.755492974038089;0.0416179083673306;0.958382091632669;0.931437986429197;0.0685620135708033;0.93143798534948;0.0685620146505195;0.523475547695943;0.476524452304057;0.630627205028691;0.369372794971309;0.701952674254669;0.298047325745331;0.614285039901781;0.385714960098219;0.0424736585720389;0.957526341427961;0.0424738358709931;0.957526164129007;0.0178196351727873;0.982180364827213;0.576629041718185;0.423370958281815;0.327082846953585;0.672917153046415;0.451438356914682;0.548561643085318;0.642883335338721;0.357116664661279;0.659792464504384;0.340207535495616;0.0185226572855197;0.98147734271448;0.621136970448404;0.378863029551596;0.15392214591954;0.846077854080461;0.241942172963421;0.758057827036579;0.362276748395581;0.637723251604419;0.0737297639336955;0.926270236066305;0.865522660732337;0.134477339267663;0.0524320998087733;0.947567900191227;0.0817882233389199;0.91821177666108;0.320245916332904;0.679754083667096;0.320245915231559;0.679754084768441;0.629838370305048;0.370161629694952;0.929571798777822;0.0704282012221775;0.774437734137901;0.225562265862099;0.663396225636698;0.336603774363302;0.401246511617369;0.598753488382631;0.941092217037323;0.0589077829626766;0.347420476059657;0.652579523940343
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;;0.00631512419928472;0.00144937912773631;0.00641998527906645;0.229509203936238;1.01660475336235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;;0.00544150987633933;0.000267069622467003;0.00557756838697162;0.0490800583911957;1.02500381580191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;;0.00544150987633933;0.000267069622467003;0.00557757484253533;0.0490800583911957;1.02500500215715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;;0.00747073168699988;0.00726117191784398;0.00770472251090585;0.971949230954102;1.03132100491752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;;0.00433492070555247;0.00375415023056171;0.00448657495941288;0.866025121463729;1.03498432016672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;;0.0252580769616521;0.0256568862627262;0.0262698720032256;1.01578937706459;1.04005827692701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;;0.0435354963621948;0.0435450184027067;0.0452810813452311;1.0002187190065;1.04009567201242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;;0.0435354963621948;0.0435450184027067;0.0452810822467284;1.0002187190065;1.0400956927196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;;0.0190131858071736;0.0191379498948846;0.0198024783914282;1.00656197698672;1.0415129054257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;;0.0190131858071736;0.0191379498948846;0.0198024785500794;1.00656197698672;1.04151291376998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;;0.0252580769616521;0.0256568862627262;0.0263165038084865;1.01578937706459;1.04190449052956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;;0.00282450227423932;0.00264278210197554;0.00295027442349029;0.935662940008531;1.04452896016338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;;0.00373553776261813;0.00389137701455904;0.00391214645227222;1.04171802343973;1.04727798268336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;;0.0208023637046912;0.0207742199947719;0.0218756875159545;0.998647090767242;1.05159624293182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;;0.00220541232591864;0.0011973236517674;0.00233846000580884;0.542902403190602;1.06032780279977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;;0.00220541232591864;0.0011973236517674;0.00233846001859841;0.542902403190602;1.06032780859894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;;0.00531733881649613;0.00379810512751571;0.00569987770741556;0.714286837568587;1.07194179346493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;;0.00531733881649613;0.00379810512751571;0.00569987984769294;0.714286837568587;1.07194219597405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;;0.0105935026958974;0.00985771190015524;0.0113944329078915;0.930543200217701;1.07560579677808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;;0.00415789001532739;0.00431198403065195;0.00447541975798206;1.03706062804849;1.07636799951036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;;0.00384841937977869;0.00383779595256286;0.00416500849243338;0.997239534944751;1.0822647121876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;;0.00757726590915804;0.00766678800148093;0.00832367420717553;1.01181456390684;1.09850628273654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;;0.0107957789738907;0.0115206507217875;0.0119366321674192;1.06714399670926;1.10567585685921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
